id,region,tribe,metal,denomination
972047,South_of_the_Thames,Cantii,bronze,unit
000573,West_England,Dobunni,silver,unit
681258,East_England,Iceni,silver,unit
990398,South_of_the_Thames,Atrebates,silver,minim
610097,East_England,Corieltauvi,silver,unit
690103,West_England,Dobunni,gold,stater
972174,South_of_the_Thames,Atrebates,gold,stater
000533,East_England,Iceni,silver,unit
950512,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
981339,East_England,Corieltauvi,silver,unit
610960,East_England,Iceni,silver,unit
961460,East_England,Corieltauvi,silver,unit
900966,South_of_the_Thames,Atrebates,silver,minim
963193,South_of_the_Thames,Cantii,bronze,unit
000920,South_of_the_Thames,Atrebates,gold,stater
610493,South_of_the_Thames,Cantii,bronze,unit
951690,East_England,Iceni,silver,unit
830071,South_of_the_Thames,Atrebates,gold,quarterstater
970514,South_West_England,Durotriges,gold,stater
010150,North_of_the_Thames,Trinovantes-Catuvellauni,silver,unit
730829,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
611077,East_England,Iceni,silver,unit
790284,South_West_England,Durotriges,bronze,stater
870007,South_West_England,Durotriges,silver,stater
680279,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
980799,South_of_the_Thames,Atrebates,gold,stater
610458,East_England,Iceni,gold,stater
001837,South_of_the_Thames,Cantii,bronze,unit
780004,West_England,Dobunni,bronze,stater
690347,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
690360,North_of_the_Thames,Trinovantes-Catuvellauni,gold,quarterstater
830351,East_England,Corieltauvi,silver,halfunit
953925,South_of_the_Thames,Atrebates,silver,unit
990533,South_West_England,Durotriges,bronze,stater
650038,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
930228,North_of_the_Thames,Trinovantes-Catuvellauni,gold,quarterstater
971565,South_West_England,Durotriges,silver,stater
001590,South_West_England,Durotriges,silver,stater
790161,South_West_England,Durotriges,silver,stater
950660,East_England,Iceni,gold,stater
963014,South_of_the_Thames,Atrebates,gold,stater
730790,South_of_the_Thames,Cantii,bronze,unit
731070,South_West_England,Durotriges,bronze,stater
710026,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
610730,East_England,Iceni,silver,unit
690746,South_West_England,Durotriges,bronze,unit
960375,South_of_the_Thames,Atrebates,silver,unit
870271,South_West_England,Durotriges,bronze,stater
971610,South_West_England,Durotriges,silver,stater
611216,East_England,Iceni,silver,unit
610653,South_of_the_Thames,Cantii,bronze,unit
982234,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
860152,South_of_the_Thames,Atrebates,gold,quarterstater
930690,East_England,Corieltauvi,silver,halfunit
640042,South_of_the_Thames,Atrebates,gold,stater
611414,East_England,Iceni,silver,unit
962891,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
000829,South_of_the_Thames,Atrebates,gold,quarterstater
970883,East_England,Iceni,silver,unit
962348,South_of_the_Thames,Cantii,bronze,unit
921076,East_England,Iceni,silver,unit
950091,South_of_the_Thames,Cantii,bronze,unit
991692,West_England,Dobunni,silver,unit
971049,South_of_the_Thames,Cantii,bronze,unit
681059,South_of_the_Thames,Cantii,bronze,unit
610202,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
970430,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
840263,South_of_the_Thames,Atrebates,gold,quarterstater
000023,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
010331,South_of_the_Thames,Atrebates,silver,unit
900190,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
971730,East_England,Iceni,silver,unit
010475,East_England,Corieltauvi,bronzecore,stater
950664,North_of_the_Thames,Trinovantes-Catuvellauni,silvercore,stater
840003,South_West_England,Durotriges,silver,quarterstater
001427,South_West_England,Durotriges,silver,stater
941199,South_of_the_Thames,Atrebates,silver,unit
000773,South_of_the_Thames,Atrebates,gold,stater
940218,East_England,Corieltauvi,gold,stater
730287,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
000866,East_England,Corieltauvi,silver,halfunit
962569,North_of_the_Thames,Trinovantes-Catuvellauni,gold,quarterstater
940759,South_of_the_Thames,Atrebates,gold,quarterstater
890031,South_of_the_Thames,Cantii,bronze,unit
991811,South_West_England,Durotriges,silver,stater
971688,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
010241,East_England,Corieltauvi,gold,stater
940976,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
840308,South_West_England,Durotriges,silver,quarterstater
963149,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
730035,West_England,Dobunni,bronze,stater
830042,South_of_the_Thames,Atrebates,silver,unit
820186,South_of_the_Thames,Atrebates,gold,quarterstater
810105,East_England,Iceni,silver,unit
830161,South_of_the_Thames,Atrebates,silver,unit
680543,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
940326,South_of_the_Thames,Atrebates,bronze,unit
952301,East_England,Iceni,silver,unit
951295,South_West_England,Durotriges,bronze,stater
730319,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
971028,East_England,Iceni,gold,stater
000806,South_West_England,Durotriges,silver,stater
001834,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
820066,West_England,Dobunni,gold,stater
951958,East_England,Iceni,silver,unit
971391,South_West_England,Durotriges,gold,stater
981410,South_of_the_Thames,Atrebates,gold,stater
670156,North_of_the_Thames,Trinovantes-Catuvellauni,silver,unit
640136,South_West_England,Durotriges,silver,unit
930395,North_of_the_Thames,Trinovantes-Catuvellauni,gold,quarterstater
980897,South_of_the_Thames,Atrebates,gold,stater
981061,North_of_the_Thames,Trinovantes-Catuvellauni,gold,quarterstater
730261,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
990985,South_West_England,Durotriges,bronze,stater
951799,East_England,Iceni,silver,unit
660287,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
953921,South_of_the_Thames,Atrebates,bronze,quarterstater
610853,East_England,Iceni,silver,unit
660298,East_England,Iceni,gold,stater
850152,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
951434,South_of_the_Thames,Atrebates,gold,quarterstater
940366,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
940050,South_West_England,Durotriges,silver,quarterstater
972027,South_of_the_Thames,Atrebates,bronze,unit
990031,South_of_the_Thames,Cantii,bronze,unit
780034,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
991380,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
990981,South_West_England,Durotriges,bronze,stater
610114,East_England,Corieltauvi,silver,halfunit
681033,South_of_the_Thames,Cantii,bronze,unit
830058,South_of_the_Thames,Atrebates,gold,quarterstater
952051,East_England,Iceni,silver,unit
950116,South_of_the_Thames,Cantii,bronze,unit
620192,East_England,Iceni,silver,unit
930808,East_England,Corieltauvi,silver,unit
972287,East_England,Iceni,silver,unit
731038,South_West_England,Durotriges,silver,stater
940532,East_England,Iceni,silver,unit
730868,East_England,Iceni,silver,unit
953721,East_England,Corieltauvi,gold,stater
991086,South_of_the_Thames,Atrebates,silver,unit
961032,East_England,Corieltauvi,gold,stater
680281,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
962201,East_England,Corieltauvi,silver,halfunit
962341,South_of_the_Thames,Atrebates,silver,unit
001203,West_England,Dobunni,bronze,stater
952637,South_of_the_Thames,Atrebates,gold,quarterstater
910341,South_of_the_Thames,Atrebates,silver,minim
870328,South_West_England,Durotriges,silver,stater
951365,East_England,Corieltauvi,silver,unit
930065,South_of_the_Thames,Cantii,bronze,unit
680457,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
930492,South_of_the_Thames,Cantii,bronze,unit
620016,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
950887,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
941196,South_of_the_Thames,Cantii,gold,quarterstater
611474,East_England,Iceni,silver,unit
680219,North_of_the_Thames,Trinovantes-Catuvellauni,silver,unit
680192,North_of_the_Thames,Trinovantes-Catuvellauni,gold,quarterstater
860207,East_England,Iceni,gold,stater
920836,East_England,Iceni,silver,unit
790320,South_West_England,Durotriges,bronze,stater
681240,East_England,Iceni,silver,unit
991938,East_England,Iceni,silver,unit
610643,South_of_the_Thames,Cantii,bronze,unit
963158,South_of_the_Thames,Atrebates,silver,unit
790619,South_West_England,Durotriges,bronze,unit
991088,East_England,Iceni,silver,unit
920423,South_of_the_Thames,Atrebates,silver,unit
670912,South_West_England,Durotriges,bronze,unit
980770,South_of_the_Thames,Atrebates,gold,stater
980821,South_of_the_Thames,Atrebates,gold,stater
820475,South_of_the_Thames,Cantii,bronze,unit
730814,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
961075,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
680977,East_England,Iceni,gold,stater
930384,South_of_the_Thames,Atrebates,silver,unit
950235,South_of_the_Thames,Cantii,bronze,unit
680336,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
730226,North_of_the_Thames,Trinovantes-Catuvellauni,gold,quarterstater
630068,East_England,Corieltauvi,gold,stater
000701,East_England,Corieltauvi,silver,unit
001616,East_England,Iceni,silver,unit
941444,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
730353,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
870009,South_West_England,Durotriges,silver,stater
981249,South_West_England,Durotriges,silver,quarterstater
970506,South_West_England,Durotriges,gold,stater
880147,North_of_the_Thames,Trinovantes-Catuvellauni,gold,quarterstater
990933,South_of_the_Thames,Atrebates,silver,unit
940882,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
982329,North_of_the_Thames,Trinovantes-Catuvellauni,silver,halfunit
920420,South_of_the_Thames,Cantii,bronze,unit
953069,South_of_the_Thames,Atrebates,gold,stater
971153,South_West_England,Durotriges,gold,stater
690741,South_West_England,Durotriges,bronze,unit
941580,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
982379,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
820576,East_England,Iceni,silver,unit
610505,South_of_the_Thames,Cantii,bronze,unit
961205,East_England,Iceni,silver,unit
680925,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
610069,East_England,Corieltauvi,gold,stater
971437,East_England,Iceni,silver,unit
963501,South_West_England,Durotriges,gold,stater
940363,South_of_the_Thames,Cantii,bronze,unit
930658,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
941426,South_of_the_Thames,Cantii,silver,unit
940769,South_West_England,Durotriges,bronze,unit
980805,South_of_the_Thames,Atrebates,gold,stater
930263,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
840233,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
950394,East_England,Iceni,gold,stater
670367,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
961154,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
001066,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
830065,South_of_the_Thames,Atrebates,gold,quarterstater
731080,South_West_England,Durotriges,bronze,stater
681060,South_of_the_Thames,Cantii,bronze,unit
952139,East_England,Iceni,silver,unit
990555,East_England,Iceni,gold,quarterstater
940643,South_of_the_Thames,Atrebates,silver,minim
610432,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
940396,South_of_the_Thames,Cantii,bronze,unit
710052,South_of_the_Thames,Cantii,gold,stater
790109,South_West_England,Durotriges,silver,stater
890054,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
991376,North_of_the_Thames,Trinovantes-Catuvellauni,gold,quarterstater
900899,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
840780,South_of_the_Thames,Atrebates,gold,quarterstater
900774,East_England,Iceni,silver,unit
740004,East_England,Corieltauvi,gold,stater
830147,South_of_the_Thames,Atrebates,silver,unit
670410,South_West_England,Durotriges,silver,quarterstater
930041,South_of_the_Thames,Cantii,bronze,unit
610263,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
611303,East_England,Iceni,silver,unit
990054,South_of_the_Thames,Cantii,bronze,unit
730283,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
951707,East_England,Iceni,silver,unit
982318,South_of_the_Thames,Cantii,bronze,unit
870714,South_of_the_Thames,Atrebates,silver,unit
940220,East_England,Corieltauvi,silver,halfunit
950171,South_of_the_Thames,Cantii,bronze,unit
700134,South_West_England,Durotriges,bronze,unit
950036,South_of_the_Thames,Cantii,bronze,unit
870708,South_of_the_Thames,Atrebates,silver,unit
953655,East_England,Corieltauvi,gold,stater
952477,East_England,Iceni,silver,unit
981333,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
610757,East_England,Iceni,silver,unit
610835,East_England,Iceni,silver,unit
990884,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
000163,East_England,Corieltauvi,silver,unit
962963,South_West_England,Durotriges,gold,stater
961221,East_England,Iceni,silver,unit
962914,South_of_the_Thames,Atrebates,gold,stater
980241,South_West_England,Durotriges,gold,stater
681091,North_of_the_Thames,Trinovantes-Catuvellauni,silver,unit
720011,East_England,Corieltauvi,gold,stater
952747,South_of_the_Thames,Cantii,bronze,unit
890150,South_West_England,Durotriges,gold,stater
990402,South_West_England,Durotriges,silver,quarterstater
680801,South_West_England,Durotriges,gold,stater
961598,East_England,Iceni,silver,unit
910062,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
930693,East_England,Iceni,silver,unit
000360,East_England,Iceni,silver,unit
950913,South_of_the_Thames,Cantii,bronze,unit
870583,East_England,Iceni,silver,unit
000012,South_West_England,Durotriges,silver,stater
952401,East_England,Iceni,silver,unit
953360,East_England,Iceni,silver,unit
790620,South_West_England,Durotriges,bronze,unit
730127,South_of_the_Thames,Atrebates,gold,stater
000035,East_England,Iceni,silver,unit
730106,East_England,Corieltauvi,gold,stater
610065,East_England,Corieltauvi,gold,stater
820543,East_England,Iceni,silver,unit
610983,East_England,Iceni,silver,unit
610094,East_England,Corieltauvi,silver,unit
962873,South_West_England,Durotriges,gold,quarterstater
972197,West_England,Dobunni,gold,stater
820365,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
620095,East_England,Iceni,gold,stater
630224,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
991709,East_England,Corieltauvi,silver,unit
870295,South_West_England,Durotriges,bronze,stater
640027,South_of_the_Thames,Atrebates,gold,stater
640077,South_of_the_Thames,Cantii,gold,stater
970850,East_England,Iceni,bronze,unit
971155,East_England,Corieltauvi,gold,stater
971709,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
681920,South_West_England,Durotriges,bronze,unit
670436,East_England,Iceni,silver,unit
950425,South_West_England,Durotriges,silver,stater
611100,East_England,Iceni,silver,unit
000447,South_West_England,Durotriges,silver,stater
971987,South_of_the_Thames,Cantii,gold,quarterstater
981236,East_England,Iceni,silver,unit
920329,North_of_the_Thames,Trinovantes-Catuvellauni,silver,unit
910188,South_West_England,Durotriges,gold,stater
951954,East_England,Iceni,silver,unit
982056,South_West_England,Durotriges,silver,stater
921049,East_England,Iceni,silver,unit
000061,South_West_England,Durotriges,bronze,stater
010144,South_West_England,Durotriges,silver,quarterstater
930555,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
980772,South_of_the_Thames,Atrebates,gold,stater
660381,East_England,Iceni,silver,unit
930158,East_England,Iceni,silver,unit
000478,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
900309,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
830290,South_of_the_Thames,Atrebates,silver,unit
010587,South_West_England,Durotriges,silver,stater
940399,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
680088,South_of_the_Thames,Atrebates,gold,quarterstater
991315,East_England,Iceni,silver,unit
980869,South_of_the_Thames,Atrebates,gold,stater
880112,South_of_the_Thames,Atrebates,silver,unit
870340,South_West_England,Durotriges,silver,stater
982389,East_England,Iceni,silver,unit
952710,East_England,Corieltauvi,silver,halfunit
610394,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
950654,South_of_the_Thames,Cantii,gold,quarterstater
670223,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
700141,South_West_England,Durotriges,bronze,stater
870605,East_England,Iceni,silver,unit
990492,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
900382,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
681948,South_West_England,Durotriges,bronze,stater
611366,East_England,Iceni,silver,unit
970449,South_of_the_Thames,Atrebates,silver,minim
680512,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
981506,East_England,Corieltauvi,gold,stater
870196,South_West_England,Durotriges,bronze,stater
910258,South_West_England,Durotriges,gold,stater
611187,East_England,Iceni,silver,unit
720295,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
000312,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
962846,East_England,Iceni,silver,unit
611155,East_England,Iceni,silver,unit
720259,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
962448,South_of_the_Thames,Atrebates,gold,quarterstater
610402,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
970767,South_of_the_Thames,Atrebates,gold,quarterstater
980771,South_of_the_Thames,Atrebates,gold,stater
690293,South_of_the_Thames,Atrebates,gold,quarterstater
001787,East_England,Iceni,silver,unit
981105,East_England,Iceni,silver,halfunit
001289,East_England,Iceni,silver,unit
960301,South_of_the_Thames,Atrebates,silver,unit
870578,East_England,Iceni,silver,unit
900218,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
720255,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
980943,South_of_the_Thames,Atrebates,gold,stater
870693,South_of_the_Thames,Cantii,bronze,unit
910368,South_West_England,Durotriges,silver,stater
971915,South_of_the_Thames,Cantii,bronze,unit
840062,South_West_England,Durotriges,silver,quarterstater
963053,East_England,Iceni,silver,unit
941279,East_England,Corieltauvi,silver,halfunit
790205,South_West_England,Durotriges,silver,stater
991922,South_West_England,Durotriges,silver,stater
963051,East_England,Iceni,silver,unit
611546,East_England,Iceni,silver,unit
971087,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
951811,East_England,Iceni,silver,unit
940957,East_England,Corieltauvi,gold,stater
001360,South_of_the_Thames,Cantii,bronze,unit
910026,West_England,Dobunni,silver,unit
961467,East_England,Corieltauvi,silver,unit
961274,East_England,Iceni,silver,unit
900684,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
930137,East_England,Corieltauvi,silver,halfunit
960020,South_of_the_Thames,Atrebates,silver,unit
940610,East_England,Iceni,silver,unit
941391,East_England,Iceni,silver,unit
930677,East_England,Iceni,silver,unit
790201,South_West_England,Durotriges,silver,stater
010089,South_of_the_Thames,Cantii,bronze,unit
830379,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
001374,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
953567,South_of_the_Thames,Atrebates,silver,unit
610247,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
953577,North_of_the_Thames,Trinovantes-Catuvellauni,silver,unit
970101,East_England,Iceni,gold,stater
940560,North_of_the_Thames,Trinovantes-Catuvellauni,silver,unit
971076,West_England,Dobunni,silver,unit
900754,South_of_the_Thames,Atrebates,silver,minim
620162,South_of_the_Thames,Cantii,bronze,unit
980922,South_of_the_Thames,Atrebates,gold,stater
910054,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
790352,South_West_England,Durotriges,bronze,stater
850079,South_West_England,Durotriges,silver,quarterstater
720316,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
680322,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
980303,South_of_the_Thames,Atrebates,silver,unit
790627,South_West_England,Durotriges,bronze,unit
980895,South_of_the_Thames,Atrebates,gold,stater
611531,East_England,Iceni,silver,unit
930401,East_England,Iceni,silver,unit
930674,South_of_the_Thames,Atrebates,silver,minim
980181,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
920698,South_of_the_Thames,Cantii,silver,unit
990024,North_of_the_Thames,Trinovantes-Catuvellauni,silver,unit
962346,South_of_the_Thames,Cantii,bronze,unit
611154,East_England,Iceni,silver,unit
962917,South_of_the_Thames,Cantii,gold,quarterstater
951504,East_England,Iceni,silver,unit
982360,South_of_the_Thames,Atrebates,silver,unit
910487,South_West_England,Durotriges,silver,quarterstater
980953,South_of_the_Thames,Atrebates,gold,stater
981117,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
930584,East_England,Corieltauvi,silver,unit
952524,East_England,Iceni,silver,unit
981166,South_of_the_Thames,Cantii,silver,unit
610814,East_England,Iceni,silver,unit
971479,South_of_the_Thames,Atrebates,silver,minim
910194,South_West_England,Durotriges,gold,stater
952718,East_England,Iceni,silver,unit
840366,South_West_England,Durotriges,silver,stater
681220,East_England,Iceni,silver,unit
920870,East_England,Iceni,silver,unit
870602,East_England,Iceni,silver,unit
690037,West_England,Dobunni,silver,unit
731053,South_West_England,Durotriges,silver,stater
690229,South_of_the_Thames,Atrebates,gold,quarterstater
840182,South_West_England,Durotriges,gold,stater
962517,North_of_the_Thames,Trinovantes-Catuvellauni,gold,quarterstater
870190,South_West_England,Durotriges,bronze,stater
681901,South_West_England,Durotriges,bronze,unit
971001,South_West_England,Durotriges,gold,quarterstater
970151,West_England,Dobunni,silver,unit
920037,North_of_the_Thames,Trinovantes-Catuvellauni,silver,halfunit
951679,East_England,Iceni,silver,unit
750042,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
700003,West_England,Dobunni,silver,unit
610748,East_England,Iceni,silver,unit
790340,South_West_England,Durotriges,bronze,stater
681875,South_West_England,Durotriges,silver,unit
001581,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
940297,South_of_the_Thames,Cantii,bronze,unit
660095,South_of_the_Thames,Atrebates,silver,unit
710105,North_of_the_Thames,Trinovantes-Catuvellauni,silver,halfunit
730362,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
681837,South_West_England,Durotriges,silver,stater
001060,South_West_England,Durotriges,silver,quarterstater
730701,South_of_the_Thames,Cantii,bronze,unit
950533,South_West_England,Durotriges,silver,quarterstater
731097,South_West_England,Durotriges,bronze,stater
972067,South_of_the_Thames,Cantii,bronze,unit
971100,North_of_the_Thames,Trinovantes-Catuvellauni,gold,quarterstater
962699,West_England,Dobunni,silver,unit
961210,East_England,Iceni,silver,unit
001948,East_England,Corieltauvi,bronzecore,stater
951459,East_England,Iceni,gold,quarterstater
680161,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,stater
941008,South_of_the_Thames,Atrebates,gold,stater
990930,South_of_the_Thames,Atrebates,gold,quarterstater
961975,East_England,Iceni,silver,unit
720680,West_England,Dobunni,silver,unit
870269,South_West_England,Durotriges,bronze,stater
963385,South_West_England,Durotriges,silver,stater
730374,North_of_the_Thames,Trinovantes-Catuvellauni,gold,quarterstater
971840,North_of_the_Thames,Trinovantes-Catuvellauni,silver,halfunit
001889,East_England,Corieltauvi,silver,unit
680966,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
940391,South_of_the_Thames,Cantii,bronze,unit
952304,East_England,Iceni,silver,unit
971708,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
980487,East_England,Iceni,silver,unit
850083,South_West_England,Durotriges,silver,unit
940889,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
951275,West_England,Dobunni,silver,unit
952738,South_of_the_Thames,Cantii,bronze,unit
930173,North_of_the_Thames,Trinovantes-Catuvellauni,gold,quarterstater
952142,East_England,Iceni,silver,unit
930171,North_of_the_Thames,Trinovantes-Catuvellauni,bronzecore,quarterstater
630084,East_England,Corieltauvi,silver,unit
950118,South_of_the_Thames,Cantii,bronze,unit
971828,North_of_the_Thames,Trinovantes-Catuvellauni,gold,quarterstater
962826,South_West_England,Durotriges,silver,stater
980459,South_of_the_Thames,Atrebates,gold,stater
611498,East_England,Iceni,silver,unit
720598,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
951517,East_England,Iceni,silver,unit
950077,North_of_the_Thames,Trinovantes-Catuvellauni,gold,quarterstater
970590,South_West_England,Durotriges,gold,stater
611493,East_England,Iceni,silver,unit
950730,South_of_the_Thames,Atrebates,silver,unit
900530,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
730692,South_West_England,Durotriges,gold,quarterstater
680861,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
962819,South_West_England,Durotriges,bronze,unit
962352,South_of_the_Thames,Cantii,bronze,unit
640071,North_of_the_Thames,Trinovantes-Catuvellauni,bronze,unit
971679,East_England,Iceni,bronze,stater
920430,East_England,Iceni,silver,unit
000327,East_England,Iceni,silver,unit
910200,South_West_England,Durotriges,gold,stater
890046,South_of_the_Thames,Cantii,bronze,unit
971332,East_England,Corieltauvi,silver,unit
700012,West_England,Dobunni,silver,unit
962970,North_of_the_Thames,Trinovantes-Catuvellauni,silver,unit
962231,South_of_the_Thames,Atrebates,silver,minim
962949,South_West_England,Durotriges,gold,stater
000585,North_of_the_Thames,Trinovantes-Catuvellauni,gold,quarterstater
952786,East_England,Iceni,gold,stater
730645,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
810055,North_of_the_Thames,Trinovantes-Catuvellauni,gold,quarterstater
962501,North_of_the_Thames,Trinovantes-Catuvellauni,gold,quarterstater
991184,South_West_England,Durotriges,gold,stater
971352,East_England,Corieltauvi,gold,stater
681301,East_England,Iceni,silver,unit
790567,South_West_England,Durotriges,bronze,unit
000460,North_of_the_Thames,Trinovantes-Catuvellauni,silver,unit
930747,East_England,Iceni,silver,unit
870115,South_West_England,Durotriges,bronze,stater
972283,South_of_the_Thames,Atrebates,silver,minim
980907,South_of_the_Thames,Atrebates,gold,stater
952250,East_England,Iceni,silver,unit
971758,East_England,Corieltauvi,gold,stater
700110,South_West_England,Durotriges,bronze,stater
940510,South_West_England,Durotriges,gold,quarterstater
941178,East_England,Iceni,silver,halfunit
941431,East_England,Corieltauvi,silver,unit
870047,South_West_England,Durotriges,silver,quarterstater
730145,South_of_the_Thames,Atrebates,gold,quarterstater
962836,East_England,Iceni,gold,stater
010488,South_West_England,Durotriges,silver,stater
941023,East_England,Iceni,gold,stater
951079,East_England,Iceni,silver,unit
610415,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
730864,East_England,Iceni,silver,unit
720114,North_of_the_Thames,Trinovantes-Catuvellauni,gold,stater
980977,South_of_the_Thames,Atrebates,gold,stater
611516,East_England,Iceni,silver,unit
963018,South_of_the_Thames,Atrebates,gold,quarterstater
940528,South_West_England,Durotriges,silver,quarterstater
000909,North_of_the_Thames,Trinovantes-Catuvellauni,gold,quarterstater
710092,South_of_the_Thames,Cantii,bronze,unit
961204,East_England,Iceni,silver,unit
920789,East_England,Iceni,silver,unit
980549,South_of_the_Thames,Cantii,gold,quarterstater
951505,East_England,Iceni,silver,unit
971558,South_of_the_Thames,Atrebates,silver,minim
730408,North_of_the_Thames,Trinovantes-Catuvellauni,silver,unit
920557,East_England,Iceni,silver,unit
740011,East_England,Corieltauvi,gold,stater
880111,North_of_the_Thames,Trinovantes-Catuvellauni,silver,unit
830151,South_of_the_Thames,Atrebates,silver,unit
961208,East_England,Iceni,silver,unit
680071,South_of_the_Thames,Atrebates,gold,stater
962944,South_West_England,Durotriges,gold,stater
820443,South_of_the_Thames,Cantii,bronze,unit
991871,North_of_the_Thames,Trinovantes-Catuvellauni,gold,quarterstater
920391,North_of_the_Thames,Trinovantes-Catuvellauni,bronzecore,stater
910376,South_West_England,Durotriges,silver,stater
